,id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
10021,10022,2022-05-17T00:00:00,1,Ростов,660,Алексей,Васильев,9,Ручка шариковая,3,135
10022,10023,2022-05-17T00:00:00,2,Ярославль,761,Анна,Егорова,7,Средство для мытья посуды,4,800
10023,10024,2022-05-17T00:00:00,1,Ростов,90,Иван,Новиков,4,Сахар песок,1,50
10024,10025,2022-05-17T00:00:00,1,Ростов,970,Эдуард,Соколов,10,Томаты,4,200
10025,10026,2022-05-17T00:00:00,0,Москва,561,Оксана,Егорова,0,Молоко 1%,5,500
10026,10027,2022-05-17T00:00:00,1,Ростов,1,Александра,Великая,2,Молоко 5%,3,450
10027,10028,2022-05-17T00:00:00,0,Москва,991,Надежда,Орлова,0,Молоко 1%,1,100
10028,10029,2022-05-17T00:00:00,0,Москва,911,Надежда,Федорова,11,Хлеб ржаной,4,80
10029,10030,2022-05-17T00:00:00,2,Ярославль,241,Ольга,Алексеева,4,Сахар песок,4,200
10030,10031,2022-05-17T00:00:00,1,Ростов,520,Александр,Сидоров,2,Молоко 5%,4,600
10031,10032,2022-05-17T00:00:00,1,Ростов,540,Александр,Кузнецов,6,Яблоко,1,140
10032,10033,2022-05-17T00:00:00,2,Ярославль,771,Анна,Павлова,8,Лампочка LED,1,300
10033,10034,2022-05-17T00:00:00,2,Ярославль,661,Елизавета,Егорова,0,Молоко 1%,4,400
10034,10035,2022-05-17T00:00:00,2,Ярославль,641,Елизавета,Алексеева,7,Средство для мытья посуды,1,200
10035,10036,2022-05-17T00:00:00,1,Ростов,241,Ольга,Алексеева,9,Ручка шариковая,4,180
10036,10037,2022-05-17T00:00:00,2,Ярославль,40,Иван,Кузнецов,6,Яблоко,2,280
10037,10038,2022-05-17T00:00:00,1,Ростов,110,Евгений,Петров,11,Хлеб ржаной,2,40
10038,10039,2022-05-17T00:00:00,1,Ростов,660,Алексей,Васильев,9,Ручка шариковая,3,135
10039,10040,2022-05-17T00:00:00,2,Ярославль,761,Анна,Егорова,7,Средство для мытья посуды,4,800
10040,10041,2022-05-17T00:00:00,1,Ростов,90,Иван,Новиков,4,Сахар песок,1,50
10041,10042,2022-05-17T00:00:00,1,Ростов,970,Эдуард,Соколов,10,Томаты,4,200
10042,10043,2022-05-17T00:00:00,0,Москва,561,Оксана,Егорова,0,Молоко 1%,5,500
10043,10044,2022-05-17T00:00:00,1,Ростов,1,Александра,Великая,2,Молоко 5%,3,450
10044,10045,2022-05-17T00:00:00,0,Москва,991,Надежда,Орлова,0,Молоко 1%,1,100
10045,10046,2022-05-17T00:00:00,0,Москва,911,Надежда,Федорова,11,Хлеб ржаной,4,80
10046,10047,2022-05-17T00:00:00,2,Ярославль,241,Ольга,Алексеева,4,Сахар песок,4,200
10047,10048,2022-05-17T00:00:00,1,Ростов,520,Александр,Сидоров,2,Молоко 5%,4,600
10048,10049,2022-05-17T00:00:00,1,Ростов,540,Александр,Кузнецов,6,Яблоко,1,140
10049,10050,2022-05-17T00:00:00,2,Ярославль,771,Анна,Павлова,8,Лампочка LED,1,300
10050,10051,2022-05-17T00:00:00,2,Ярославль,661,Елизавета,Егорова,0,Молоко 1%,4,400
10051,10052,2022-05-17T00:00:00,2,Ярославль,641,Елизавета,Алексеева,7,Средство для мытья посуды,1,200
10052,10053,2022-05-17T00:00:00,1,Ростов,241,Ольга,Алексеева,9,Ручка шариковая,4,180
10053,10054,2022-05-17T00:00:00,2,Ярославль,40,Иван,Кузнецов,6,Яблоко,2,280
10054,10055,2022-05-17T00:00:00,1,Ростов,110,Евгений,Петров,11,Хлеб ржаной,2,40
10055,10056,2022-05-17T00:00:00,1,Ростов,660,Алексей,Васильев,9,Ручка шариковая,3,135
10056,10057,2022-05-17T00:00:00,2,Ярославль,761,Анна,Егорова,7,Средство для мытья посуды,4,800
10057,10058,2022-05-17T00:00:00,1,Ростов,90,Иван,Новиков,4,Сахар песок,1,50
10058,10059,2022-05-17T00:00:00,1,Ростов,970,Эдуард,Соколов,10,Томаты,4,200
10059,10060,2022-05-17T00:00:00,0,Москва,561,Оксана,Егорова,0,Молоко 1%,5,500
10060,10061,2022-05-17T00:00:00,1,Ростов,1,Александра,Великая,2,Молоко 5%,3,450
10061,10062,2022-05-17T00:00:00,0,Москва,991,Надежда,Орлова,0,Молоко 1%,1,100
10062,10063,2022-05-17T00:00:00,0,Москва,911,Надежда,Федорова,11,Хлеб ржаной,4,80
10063,10064,2022-05-17T00:00:00,2,Ярославль,241,Ольга,Алексеева,4,Сахар песок,4,200
10064,10065,2022-05-17T00:00:00,1,Ростов,520,Александр,Сидоров,2,Молоко 5%,4,600
10065,10066,2022-05-17T00:00:00,1,Ростов,540,Александр,Кузнецов,6,Яблоко,1,140
10066,10067,2022-05-17T00:00:00,2,Ярославль,771,Анна,Павлова,8,Лампочка LED,1,300
10067,10068,2022-05-17T00:00:00,2,Ярославль,661,Елизавета,Егорова,0,Молоко 1%,4,400
10068,10069,2022-05-17T00:00:00,2,Ярославль,641,Елизавета,Алексеева,7,Средство для мытья посуды,1,200
10069,10070,2022-05-17T00:00:00,1,Ростов,241,Ольга,Алексеева,9,Ручка шариковая,4,180
10070,10071,2022-05-17T00:00:00,2,Ярославль,40,Иван,Кузнецов,6,Яблоко,2,280
10071,10072,2022-05-17T00:00:00,1,Ростов,110,Евгений,Петров,11,Хлеб ржаной,2,40
10072,10073,2022-05-17T00:00:00,1,Ростов,660,Алексей,Васильев,9,Ручка шариковая,3,135
10073,10074,2022-05-17T00:00:00,2,Ярославль,761,Анна,Егорова,7,Средство для мытья посуды,4,800
10074,10075,2022-05-17T00:00:00,1,Ростов,90,Иван,Новиков,4,Сахар песок,1,50
10075,10076,2022-05-17T00:00:00,1,Ростов,970,Эдуард,Соколов,10,Томаты,4,200
10076,10077,2022-05-17T00:00:00,0,Москва,561,Оксана,Егорова,0,Молоко 1%,5,500
10077,10078,2022-05-17T00:00:00,1,Ростов,1,Александра,Великая,2,Молоко 5%,3,450
10078,10079,2022-05-17T00:00:00,0,Москва,991,Надежда,Орлова,0,Молоко 1%,1,100
10079,10080,2022-05-17T00:00:00,0,Москва,911,Надежда,Федорова,11,Хлеб ржаной,4,80
10080,10081,2022-05-17T00:00:00,2,Ярославль,241,Ольга,Алексеева,4,Сахар песок,4,200
10081,10082,2022-05-17T00:00:00,1,Ростов,520,Александр,Сидоров,2,Молоко 5%,4,600
10082,10083,2022-05-17T00:00:00,1,Ростов,540,Александр,Кузнецов,6,Яблоко,1,140
10083,10084,2022-05-17T00:00:00,2,Ярославль,771,Анна,Павлова,8,Лампочка LED,1,300
10084,10085,2022-05-17T00:00:00,2,Ярославль,661,Елизавета,Егорова,0,Молоко 1%,4,400
10085,10086,2022-05-17T00:00:00,2,Ярославль,641,Елизавета,Алексеева,7,Средство для мытья посуды,1,200
10086,10087,2022-05-17T00:00:00,1,Ростов,241,Ольга,Алексеева,9,Ручка шариковая,4,180
10087,10088,2022-05-17T00:00:00,2,Ярославль,40,Иван,Кузнецов,6,Яблоко,2,280
10088,10089,2022-05-17T00:00:00,1,Ростов,110,Евгений,Петров,11,Хлеб ржаной,2,40
10089,10090,2022-05-17T00:00:00,1,Ростов,660,Алексей,Васильев,9,Ручка шариковая,3,135
10090,10091,2022-05-17T00:00:00,2,Ярославль,761,Анна,Егорова,7,Средство для мытья посуды,4,800
10091,10092,2022-05-17T00:00:00,1,Ростов,90,Иван,Новиков,4,Сахар песок,1,50
10092,10093,2022-05-17T00:00:00,1,Ростов,970,Эдуард,Соколов,10,Томаты,4,200
10093,10094,2022-05-17T00:00:00,0,Москва,561,Оксана,Егорова,0,Молоко 1%,5,500
10094,10095,2022-05-17T00:00:00,1,Ростов,1,Александра,Великая,2,Молоко 5%,3,450
10095,10096,2022-05-17T00:00:00,0,Москва,991,Надежда,Орлова,0,Молоко 1%,1,100
10096,10097,2022-05-17T00:00:00,0,Москва,911,Надежда,Федорова,11,Хлеб ржаной,4,80
10097,10098,2022-05-17T00:00:00,2,Ярославль,241,Ольга,Алексеева,4,Сахар песок,4,200
10098,10099,2022-05-17T00:00:00,1,Ростов,520,Александр,Сидоров,2,Молоко 5%,4,600
10099,10100,2022-05-17T00:00:00,1,Ростов,540,Александр,Кузнецов,6,Яблоко,1,140
10100,10101,2022-05-17T00:00:00,2,Ярославль,771,Анна,Павлова,8,Лампочка LED,1,300
10101,10102,2022-05-17T00:00:00,2,Ярославль,661,Елизавета,Егорова,0,Молоко 1%,4,400
10102,10103,2022-05-17T00:00:00,2,Ярославль,641,Елизавета,Алексеева,7,Средство для мытья посуды,1,200
10103,10104,2022-05-17T00:00:00,1,Ростов,241,Ольга,Алексеева,9,Ручка шариковая,4,180
10104,10105,2022-05-17T00:00:00,2,Ярославль,40,Иван,Кузнецов,6,Яблоко,2,280
10105,10106,2022-05-17T00:00:00,1,Ростов,110,Евгений,Петров,11,Хлеб ржаной,2,40
10106,10107,2022-05-17T00:00:00,1,Ростов,660,Алексей,Васильев,9,Ручка шариковая,3,135
10107,10108,2022-05-17T00:00:00,2,Ярославль,761,Анна,Егорова,7,Средство для мытья посуды,4,800
10108,10109,2022-05-17T00:00:00,1,Ростов,90,Иван,Новиков,4,Сахар песок,1,50
10109,10110,2022-05-17T00:00:00,1,Ростов,970,Эдуард,Соколов,10,Томаты,4,200
10110,10111,2022-05-17T00:00:00,0,Москва,561,Оксана,Егорова,0,Молоко 1%,5,500
10111,10112,2022-05-17T00:00:00,1,Ростов,1,Александра,Великая,2,Молоко 5%,3,450
10112,10113,2022-05-17T00:00:00,0,Москва,991,Надежда,Орлова,0,Молоко 1%,1,100
10113,10114,2022-05-17T00:00:00,0,Москва,911,Надежда,Федорова,11,Хлеб ржаной,4,80
10114,10115,2022-05-17T00:00:00,2,Ярославль,241,Ольга,Алексеева,4,Сахар песок,4,200
10115,10116,2022-05-17T00:00:00,1,Ростов,520,Александр,Сидоров,2,Молоко 5%,4,600
10116,10117,2022-05-17T00:00:00,1,Ростов,540,Александр,Кузнецов,6,Яблоко,1,140
10117,10118,2022-05-17T00:00:00,2,Ярославль,771,Анна,Павлова,8,Лампочка LED,1,300
10118,10119,2022-05-17T00:00:00,2,Ярославль,661,Елизавета,Егорова,0,Молоко 1%,4,400
10119,10120,2022-05-17T00:00:00,2,Ярославль,641,Елизавета,Алексеева,7,Средство для мытья посуды,1,200
10120,10121,2022-05-17T00:00:00,1,Ростов,241,Ольга,Алексеева,9,Ручка шариковая,4,180
10121,10122,2022-05-17T00:00:00,2,Ярославль,40,Иван,Кузнецов,6,Яблоко,2,280
10122,10123,2022-05-17T00:00:00,1,Ростов,110,Евгений,Петров,11,Хлеб ржаной,2,40
10123,10124,2022-05-17T00:00:00,1,Ростов,660,Алексей,Васильев,9,Ручка шариковая,3,135
10124,10125,2022-05-17T00:00:00,2,Ярославль,761,Анна,Егорова,7,Средство для мытья посуды,4,800
10125,10126,2022-05-17T00:00:00,1,Ростов,90,Иван,Новиков,4,Сахар песок,1,50
10126,10127,2022-05-17T00:00:00,1,Ростов,970,Эдуард,Соколов,10,Томаты,4,200
10127,10128,2022-05-17T00:00:00,0,Москва,561,Оксана,Егорова,0,Молоко 1%,5,500
10128,10129,2022-05-17T00:00:00,1,Ростов,1,Александра,Великая,2,Молоко 5%,3,450
10129,10130,2022-05-17T00:00:00,0,Москва,991,Надежда,Орлова,0,Молоко 1%,1,100
10130,10131,2022-05-17T00:00:00,0,Москва,911,Надежда,Федорова,11,Хлеб ржаной,4,80
10131,10132,2022-05-17T00:00:00,2,Ярославль,241,Ольга,Алексеева,4,Сахар песок,4,200
10132,10133,2022-05-17T00:00:00,1,Ростов,520,Александр,Сидоров,2,Молоко 5%,4,600
10133,10134,2022-05-17T00:00:00,1,Ростов,540,Александр,Кузнецов,6,Яблоко,1,140
10134,10135,2022-05-17T00:00:00,2,Ярославль,771,Анна,Павлова,8,Лампочка LED,1,300
10135,10136,2022-05-17T00:00:00,2,Ярославль,661,Елизавета,Егорова,0,Молоко 1%,4,400
10136,10137,2022-05-17T00:00:00,2,Ярославль,641,Елизавета,Алексеева,7,Средство для мытья посуды,1,200
10137,10138,2022-05-17T00:00:00,1,Ростов,241,Ольга,Алексеева,9,Ручка шариковая,4,180
10138,10139,2022-05-17T00:00:00,2,Ярославль,40,Иван,Кузнецов,6,Яблоко,2,280
10139,10140,2022-05-17T00:00:00,1,Ростов,110,Евгений,Петров,11,Хлеб ржаной,2,40
10140,10141,2022-05-17T00:00:00,1,Ростов,660,Алексей,Васильев,9,Ручка шариковая,3,135
10141,10142,2022-05-17T00:00:00,2,Ярославль,761,Анна,Егорова,7,Средство для мытья посуды,4,800
10142,10143,2022-05-17T00:00:00,1,Ростов,90,Иван,Новиков,4,Сахар песок,1,50
10143,10144,2022-05-17T00:00:00,1,Ростов,970,Эдуард,Соколов,10,Томаты,4,200
10144,10145,2022-05-17T00:00:00,0,Москва,561,Оксана,Егорова,0,Молоко 1%,5,500
10145,10146,2022-05-17T00:00:00,1,Ростов,1,Александра,Великая,2,Молоко 5%,3,450
10146,10147,2022-05-17T00:00:00,0,Москва,991,Надежда,Орлова,0,Молоко 1%,1,100
10147,10148,2022-05-17T00:00:00,0,Москва,911,Надежда,Федорова,11,Хлеб ржаной,4,80
10148,10149,2022-05-17T00:00:00,2,Ярославль,241,Ольга,Алексеева,4,Сахар песок,4,200
10149,10150,2022-05-17T00:00:00,1,Ростов,520,Александр,Сидоров,2,Молоко 5%,4,600
10150,10151,2022-05-17T00:00:00,1,Ростов,540,Александр,Кузнецов,6,Яблоко,1,140
10151,10152,2022-05-17T00:00:00,2,Ярославль,771,Анна,Павлова,8,Лампочка LED,1,300
10152,10153,2022-05-17T00:00:00,2,Ярославль,661,Елизавета,Егорова,0,Молоко 1%,4,400
10153,10154,2022-05-17T00:00:00,2,Ярославль,641,Елизавета,Алексеева,7,Средство для мытья посуды,1,200
10154,10155,2022-05-17T00:00:00,1,Ростов,241,Ольга,Алексеева,9,Ручка шариковая,4,180
10155,10156,2022-05-17T00:00:00,2,Ярославль,40,Иван,Кузнецов,6,Яблоко,2,280
10156,10157,2022-05-17T00:00:00,1,Ростов,110,Евгений,Петров,11,Хлеб ржаной,2,40
10157,10158,2022-05-17T00:00:00,1,Ростов,660,Алексей,Васильев,9,Ручка шариковая,3,135
10158,10159,2022-05-17T00:00:00,2,Ярославль,761,Анна,Егорова,7,Средство для мытья посуды,4,800
10159,10160,2022-05-17T00:00:00,1,Ростов,90,Иван,Новиков,4,Сахар песок,1,50
10160,10161,2022-05-17T00:00:00,1,Ростов,970,Эдуард,Соколов,10,Томаты,4,200
10161,10162,2022-05-17T00:00:00,0,Москва,561,Оксана,Егорова,0,Молоко 1%,5,500
10162,10163,2022-05-17T00:00:00,1,Ростов,1,Александра,Великая,2,Молоко 5%,3,450
10163,10164,2022-05-17T00:00:00,0,Москва,991,Надежда,Орлова,0,Молоко 1%,1,100
10164,10165,2022-05-17T00:00:00,0,Москва,911,Надежда,Федорова,11,Хлеб ржаной,4,80
10165,10166,2022-05-17T00:00:00,2,Ярославль,241,Ольга,Алексеева,4,Сахар песок,4,200
10166,10167,2022-05-17T00:00:00,1,Ростов,520,Александр,Сидоров,2,Молоко 5%,4,600
10167,10168,2022-05-17T00:00:00,1,Ростов,540,Александр,Кузнецов,6,Яблоко,1,140
10168,10169,2022-05-17T00:00:00,2,Ярославль,771,Анна,Павлова,8,Лампочка LED,1,300
10169,10170,2022-05-17T00:00:00,2,Ярославль,661,Елизавета,Егорова,0,Молоко 1%,4,400
10170,10171,2022-05-17T00:00:00,2,Ярославль,641,Елизавета,Алексеева,7,Средство для мытья посуды,1,200
10171,10172,2022-05-17T00:00:00,1,Ростов,241,Ольга,Алексеева,9,Ручка шариковая,4,180
10172,10173,2022-05-17T00:00:00,2,Ярославль,40,Иван,Кузнецов,6,Яблоко,2,280
10173,10174,2022-05-17T00:00:00,1,Ростов,110,Евгений,Петров,11,Хлеб ржаной,2,40
10174,10175,2022-05-17T00:00:00,1,Ростов,660,Алексей,Васильев,9,Ручка шариковая,3,135
10175,10176,2022-05-17T00:00:00,2,Ярославль,761,Анна,Егорова,7,Средство для мытья посуды,4,800
10176,10177,2022-05-17T00:00:00,1,Ростов,90,Иван,Новиков,4,Сахар песок,1,50
10177,10178,2022-05-17T00:00:00,1,Ростов,970,Эдуард,Соколов,10,Томаты,4,200
10178,10179,2022-05-17T00:00:00,0,Москва,561,Оксана,Егорова,0,Молоко 1%,5,500
10179,10180,2022-05-17T00:00:00,1,Ростов,1,Александра,Великая,2,Молоко 5%,3,450
10180,10181,2022-05-17T00:00:00,0,Москва,991,Надежда,Орлова,0,Молоко 1%,1,100
10181,10182,2022-05-17T00:00:00,0,Москва,911,Надежда,Федорова,11,Хлеб ржаной,4,80
10182,10183,2022-05-17T00:00:00,2,Ярославль,241,Ольга,Алексеева,4,Сахар песок,4,200
10183,10184,2022-05-17T00:00:00,1,Ростов,520,Александр,Сидоров,2,Молоко 5%,4,600
10184,10185,2022-05-17T00:00:00,1,Ростов,540,Александр,Кузнецов,6,Яблоко,1,140
10185,10186,2022-05-17T00:00:00,2,Ярославль,771,Анна,Павлова,8,Лампочка LED,1,300
10186,10187,2022-05-17T00:00:00,2,Ярославль,661,Елизавета,Егорова,0,Молоко 1%,4,400
10187,10188,2022-05-18T00:00:00,2,Ярославль,750,Константин,Попов,3,Устройство для нагревания табака Трубка Мира,2,1000
10188,10189,2022-05-18T00:00:00,0,Москва,341,Светлана,Алексеева,5,Яблоко молодильное,3,1200
10189,10190,2022-05-18T00:00:00,1,Ростов,591,Оксана,Орлова,3,Устройство для нагревания табака Трубка Мира,1,500
10190,10191,2022-05-18T00:00:00,1,Ростов,20,Иван,Сидоров,10,Томаты,5,250
10191,10192,2022-05-18T00:00:00,0,Москва,411,Екатерина,Федорова,11,Хлеб ржаной,3,60
10192,10193,2022-05-18T00:00:00,1,Ростов,850,Геннадий,Попов,4,Сахар песок,2,100
10193,10194,2022-05-18T00:00:00,2,Ярославль,90,Иван,Новиков,10,Томаты,4,200
10194,10195,2022-05-18T00:00:00,2,Ярославль,300,Олег,Иванов,3,Устройство для нагревания табака Трубка Мира,3,1500
10195,10196,2022-05-18T00:00:00,0,Москва,831,Снежанна,Волкова,10,Томаты,5,250
10196,10197,2022-05-18T00:00:00,1,Ростов,151,Евгения,Лебедева,11,Хлеб ржаной,5,100
10197,10198,2022-05-18T00:00:00,0,Москва,491,Екатерина,Орлова,8,Лампочка LED,3,900
10198,10199,2022-05-18T00:00:00,2,Ярославль,230,Петр,Смирнов,9,Ручка шариковая,2,90
10199,10200,2022-05-18T00:00:00,1,Ростов,910,Эдуард,Петров,9,Ручка шариковая,2,90
10200,10201,2022-05-18T00:00:00,1,Ростов,821,Снежанна,Морозова,2,Молоко 5%,4,600
10201,10202,2022-05-18T00:00:00,0,Москва,740,Константин,Кузнецов,11,Хлеб ржаной,5,100
10202,10203,2022-05-18T00:00:00,2,Ярославль,90,Иван,Новиков,4,Сахар песок,2,100
10203,10204,2022-05-18T00:00:00,1,Ростов,390,Олег,Новиков,6,Яблоко,2,280
10204,10205,2022-05-18T00:00:00,2,Ярославль,760,Константин,Васильев,4,Сахар песок,3,150
10205,10206,2022-05-18T00:00:00,1,Ростов,270,Петр,Соколов,1,Молоко 3%,2,240
10206,10207,2022-05-18T00:00:00,2,Ярославль,661,Елизавета,Егорова,3,Устройство для нагревания табака Трубка Мира,1,500
10207,10208,2022-05-18T00:00:00,0,Москва,920,Эдуард,Сидоров,10,Томаты,5,250
10208,10209,2022-05-18T00:00:00,2,Ярославль,711,Анна,Федорова,8,Лампочка LED,4,1200
10209,10210,2022-05-18T00:00:00,1,Ростов,881,Снежанна,Козлова,11,Хлеб ржаной,3,60
10210,10211,2022-05-18T00:00:00,0,Москва,101,Евгения,Великая,9,Ручка шариковая,2,90
10211,10212,2022-05-18T00:00:00,2,Ярославль,130,Евгений,Смирнов,6,Яблоко,3,420
10212,10213,2022-05-18T00:00:00,0,Москва,571,Оксана,Павлова,10,Томаты,1,50
10213,10214,2022-05-18T00:00:00,0,Москва,841,Снежанна,Алексеева,4,Сахар песок,2,100
10214,10215,2022-05-18T00:00:00,2,Ярославль,471,Екатерина,Павлова,11,Хлеб ржаной,1,20
10215,10216,2022-05-18T00:00:00,1,Ростов,740,Константин,Кузнецов,7,Средство для мытья посуды,2,400
10216,10217,2022-05-18T00:00:00,0,Москва,131,Евгения,Волкова,10,Томаты,1,50
10217,10218,2022-05-18T00:00:00,1,Ростов,741,Анна,Алексеева,10,Томаты,1,50
10218,10219,2022-05-18T00:00:00,1,Ростов,70,Иван,Соколов,9,Ручка шариковая,2,90
10219,10220,2022-05-18T00:00:00,2,Ярославль,950,Эдуард,Попов,8,Лампочка LED,3,900
10220,10221,2022-05-18T00:00:00,1,Ростов,500,Александр,Иванов,11,Хлеб ржаной,1,20
10221,10222,2022-05-18T00:00:00,0,Москва,540,Александр,Кузнецов,4,Сахар песок,4,200
10222,10223,2022-05-18T00:00:00,1,Ростов,831,Снежанна,Волкова,9,Ручка шариковая,5,225
10223,10224,2022-05-18T00:00:00,0,Москва,621,Елизавета,Морозова,11,Хлеб ржаной,3,60
10224,10225,2022-05-18T00:00:00,2,Ярославль,740,Константин,Кузнецов,4,Сахар песок,2,100
10225,10226,2022-05-18T00:00:00,1,Ростов,491,Екатерина,Орлова,8,Лампочка LED,3,900
10226,10227,2022-05-18T00:00:00,2,Ярославль,230,Петр,Смирнов,9,Ручка шариковая,2,90
10227,10228,2022-05-18T00:00:00,1,Ростов,910,Эдуард,Петров,9,Ручка шариковая,2,90
10228,10229,2022-05-18T00:00:00,1,Ростов,821,Снежанна,Морозова,2,Молоко 5%,4,600
10229,10230,2022-05-18T00:00:00,0,Москва,740,Константин,Кузнецов,11,Хлеб ржаной,5,100
10230,10231,2022-05-18T00:00:00,2,Ярославль,90,Иван,Новиков,4,Сахар песок,2,100
10231,10232,2022-05-18T00:00:00,1,Ростов,390,Олег,Новиков,6,Яблоко,2,280
10232,10233,2022-05-18T00:00:00,2,Ярославль,760,Константин,Васильев,4,Сахар песок,3,150
10233,10234,2022-05-18T00:00:00,1,Ростов,270,Петр,Соколов,1,Молоко 3%,2,240
10234,10235,2022-05-18T00:00:00,2,Ярославль,661,Елизавета,Егорова,3,Устройство для нагревания табака Трубка Мира,1,500
10235,10236,2022-05-18T00:00:00,0,Москва,920,Эдуард,Сидоров,10,Томаты,5,250
10236,10237,2022-05-18T00:00:00,2,Ярославль,711,Анна,Федорова,8,Лампочка LED,4,1200
10237,10238,2022-05-18T00:00:00,1,Ростов,881,Снежанна,Козлова,11,Хлеб ржаной,3,60
10238,10239,2022-05-18T00:00:00,0,Москва,101,Евгения,Великая,9,Ручка шариковая,2,90
10239,10240,2022-05-18T00:00:00,2,Ярославль,130,Евгений,Смирнов,6,Яблоко,3,420
10240,10241,2022-05-18T00:00:00,0,Москва,571,Оксана,Павлова,10,Томаты,1,50
10241,10242,2022-05-18T00:00:00,0,Москва,841,Снежанна,Алексеева,4,Сахар песок,2,100
10242,10243,2022-05-18T00:00:00,2,Ярославль,471,Екатерина,Павлова,11,Хлеб ржаной,1,20
10243,10244,2022-05-18T00:00:00,1,Ростов,740,Константин,Кузнецов,7,Средство для мытья посуды,2,400
10244,10245,2022-05-18T00:00:00,0,Москва,131,Евгения,Волкова,10,Томаты,1,50
10245,10246,2022-05-18T00:00:00,1,Ростов,741,Анна,Алексеева,10,Томаты,1,50
10246,10247,2022-05-18T00:00:00,1,Ростов,70,Иван,Соколов,9,Ручка шариковая,2,90
10247,10248,2022-05-18T00:00:00,2,Ярославль,950,Эдуард,Попов,8,Лампочка LED,3,900
10248,10249,2022-05-18T00:00:00,1,Ростов,500,Александр,Иванов,11,Хлеб ржаной,1,20
10249,10250,2022-05-18T00:00:00,0,Москва,540,Александр,Кузнецов,4,Сахар песок,4,200
10250,10251,2022-05-18T00:00:00,1,Ростов,831,Снежанна,Волкова,9,Ручка шариковая,5,225
10251,10252,2022-05-18T00:00:00,0,Москва,621,Елизавета,Морозова,11,Хлеб ржаной,3,60
10252,10253,2022-05-18T00:00:00,2,Ярославль,740,Константин,Кузнецов,4,Сахар песок,2,100
10253,10254,2022-05-18T00:00:00,1,Ростов,491,Екатерина,Орлова,8,Лампочка LED,3,900
10254,10255,2022-05-18T00:00:00,2,Ярославль,230,Петр,Смирнов,9,Ручка шариковая,2,90
10255,10256,2022-05-18T00:00:00,1,Ростов,910,Эдуард,Петров,9,Ручка шариковая,2,90
10256,10257,2022-05-18T00:00:00,1,Ростов,821,Снежанна,Морозова,2,Молоко 5%,4,600
10257,10258,2022-05-18T00:00:00,0,Москва,740,Константин,Кузнецов,11,Хлеб ржаной,5,100
10258,10259,2022-05-18T00:00:00,2,Ярославль,90,Иван,Новиков,4,Сахар песок,2,100
10259,10260,2022-05-18T00:00:00,1,Ростов,390,Олег,Новиков,6,Яблоко,2,280
10260,10261,2022-05-18T00:00:00,2,Ярославль,760,Константин,Васильев,4,Сахар песок,3,150
10261,10262,2022-05-18T00:00:00,1,Ростов,270,Петр,Соколов,1,Молоко 3%,2,240
10262,10263,2022-05-18T00:00:00,2,Ярославль,661,Елизавета,Егорова,3,Устройство для нагревания табака Трубка Мира,1,500
10263,10264,2022-05-18T00:00:00,0,Москва,920,Эдуард,Сидоров,10,Томаты,5,250
10264,10265,2022-05-18T00:00:00,2,Ярославль,711,Анна,Федорова,8,Лампочка LED,4,1200
10265,10266,2022-05-18T00:00:00,1,Ростов,881,Снежанна,Козлова,11,Хлеб ржаной,3,60
10266,10267,2022-05-18T00:00:00,0,Москва,101,Евгения,Великая,9,Ручка шариковая,2,90
10267,10268,2022-05-18T00:00:00,2,Ярославль,130,Евгений,Смирнов,6,Яблоко,3,420
10268,10269,2022-05-18T00:00:00,0,Москва,571,Оксана,Павлова,10,Томаты,1,50
10269,10270,2022-05-18T00:00:00,0,Москва,841,Снежанна,Алексеева,4,Сахар песок,2,100
10270,10271,2022-05-18T00:00:00,2,Ярославль,471,Екатерина,Павлова,11,Хлеб ржаной,1,20
10271,10272,2022-05-18T00:00:00,1,Ростов,740,Константин,Кузнецов,7,Средство для мытья посуды,2,400
10272,10273,2022-05-18T00:00:00,0,Москва,131,Евгения,Волкова,10,Томаты,1,50
10273,10274,2022-05-18T00:00:00,1,Ростов,741,Анна,Алексеева,10,Томаты,1,50
10274,10275,2022-05-18T00:00:00,1,Ростов,70,Иван,Соколов,9,Ручка шариковая,2,90
10275,10276,2022-05-18T00:00:00,2,Ярославль,950,Эдуард,Попов,8,Лампочка LED,3,900
10276,10277,2022-05-18T00:00:00,1,Ростов,500,Александр,Иванов,11,Хлеб ржаной,1,20
10277,10278,2022-05-18T00:00:00,0,Москва,540,Александр,Кузнецов,4,Сахар песок,4,200
10278,10279,2022-05-18T00:00:00,1,Ростов,831,Снежанна,Волкова,9,Ручка шариковая,5,225
10279,10280,2022-05-18T00:00:00,0,Москва,621,Елизавета,Морозова,11,Хлеб ржаной,3,60
10280,10281,2022-05-18T00:00:00,2,Ярославль,740,Константин,Кузнецов,4,Сахар песок,2,100
10281,10282,2022-05-18T00:00:00,1,Ростов,491,Екатерина,Орлова,8,Лампочка LED,3,900
10282,10283,2022-05-18T00:00:00,2,Ярославль,230,Петр,Смирнов,9,Ручка шариковая,2,90
10283,10284,2022-05-18T00:00:00,1,Ростов,910,Эдуард,Петров,9,Ручка шариковая,2,90
10284,10285,2022-05-18T00:00:00,1,Ростов,821,Снежанна,Морозова,2,Молоко 5%,4,600
10285,10286,2022-05-18T00:00:00,0,Москва,740,Константин,Кузнецов,11,Хлеб ржаной,5,100
